"fagency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB","","Malanday - Muntinlupa via Edsa, Monumento","National Hwy, Muntinlupa City, Manila - MacArthur Highway, Dalandanan, Valenzuela City","3","","FFFFFF","","LTFRB_PUB1163"
"LTFRB","","Malanday - Muntinlupa via Edsa, Monumento","MacArthur Highway, Dalandanan, Valenzuela City - National Hwy, Muntinlupa City, Manila","3","","FFFFFF","","LTFRB_PUB1164"
"LTFRB","","Malanday Term - NAIA viaEDSA, Buendia, Ayala","Maria, Parañaque City, Manila - MacArthur Highway, Dalandanan, Valenzuela City","3","","FFFFFF","","LTFRB_PUB1165"
"LTFRB","","Malanday Term - NAIA viaEDSA, Buendia, Ayala","MacArthur Highway, Dalandanan, Valenzuela City - Ninoy Aquino Ave, Lungsod ng Pasay, Manila","3","","FFFFFF","","LTFRB_PUB1166"
"LTFRB","","NAIA - Malanday via EDSA","Maria, Parañaque City, Manila - MacArthur Highway, Dalandanan, Valenzuela City","3","","FFFFFF","","LTFRB_PUB1169"
"LTFRB","","NAIA - Malanday via EDSA","MacArthur Highway, Dalandanan, Valenzuela City - Ninoy Aquino Ave, Lungsod ng Pasay, Manila","3","","FFFFFF","","LTFRB_PUB1170"
"LTFRB","","Norzagaray - Baclaran Via Commonwealth Ave","Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila","3","","","","LTFRB_PUB1171"
"LTFRB","","Norzagaray - Baclaran Via Commonwealth Ave","VFR Phase 2 Elementary School, City of San Jose del Monte, Manila - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila","3","","","","LTFRB_PUB1172"
"LTFRB","","Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed","Maria, Parañaque City, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila","3","","","","LTFRB_PUB1173"
"LTFRB","","Norzgry / Spalay-NAIA / Baclrn Via Comm Fairv Ed","VFR Phase 2 Elementary School, City of San Jose del Monte, Manila - Ninoy Aquino Ave, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUB1174"
"LTFRB","","Pacita Complex (SP, Lag) - Letre via EDSA","Pacita Bus Terminal,  Pacita Av, San Pedro, Manila - Circimferential Road 4, Malabon City","3","","FFFFFF","","LTFRB_PUB1175"
"LTFRB","","Pacita Complex (SP, Lag) - Letre via EDSA","Pagamutang Bayan Ng Malabon, Dagat- Dagatan Avenue, Caloocan City - Pacita Bus Terminal,  Pacita Av, San Pedro, Manila","3","","FFFFFF","","LTFRB_PUB1176"
"LTFRB","","Pacita Complex - SM Fairview via EDSA","Plaza Pacita Bus Terminal, National Highway / Pacita Av, San Pedro, Manila - Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila","3","","FFFFFF","","LTFRB_PUB1177"
"LTFRB","","Pacita Complex - SM Fairview via EDSA","Belfast / Bulalakaw Intersection, Quezon City - PNR Pacita Station, Pine Rd, San Pedro, Manila","3","","FFFFFF","","LTFRB_PUB1178"
"LTFRB","","Pacita Complex - Navotas Term via EDSA","MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila - Pacita Bus Terminal,  Pacita Av, San Pedro, Manila","3","","FFFFFF","","LTFRB_PUB1180"
"LTFRB","","Pacita - Novaliches Term via Malinta Ex, EDSA","National Highway / Unnamed Rd, San Pedro, Manila - Genteral Luis / East Street Intersection, Caloocan City","3","","FFFFFF","","LTFRB_PUB1181"
"LTFRB","","Pacita - Novaliches Term via Malinta Ex, EDSA","Genteral Luis / East Street Intersection, Caloocan City - National Highway / Unnamed Rd, San Pedro, Manila","3","","FFFFFF","","LTFRB_PUB1182"
"LTFRB","","Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa","Governor's Dv, Dasmariñas City, Manila - MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila","3","","FFFFFF","","LTFRB_PUB1183"
"LTFRB","","Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa","MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila - Governor's Dv, Dasmariñas City, Manila","3","","FFFFFF","","LTFRB_PUB1184"
"LTFRB","","Pandacan (Beata) - Quiapo via C. Palanca","Lorenzo Dela Paz / Baretto Intersection, Manila - Padre Burgos St, Manila","3","","","","LTFRB_PUB1185"
"LTFRB","","Pandacan (Beata) - Quiapo via C. Palanca","Philippine Normal University, San Marcelino / Ayala Blvd, Manila - Lorenzo Dela Paz / Baretto Intersection, Manila","3","","","","LTFRB_PUB1186"
"LTFRB","","San Mateo - Baclaran via EDSA, Ayala, Commonwealth Ave","Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila - MALTC Bus Station, Gen. A Luna, San Mateo","3","","FFFFFF","","LTFRB_PUB1187"
"LTFRB","","San Mateo - Baclaran via EDSA, Ayala, Commonwealth Ave","Gen. A Luna / Curayao Intersection, San Mateo - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila","3","","FFFFFF","","LTFRB_PUB1188"
"LTFRB","","Sapang Palay - Sta. Cruz via Marilao Exit","T. Mapua, Manila - VFR Phase 2 Elementary School, City of San Jose del Monte, Manila","3","","","","LTFRB_PUB1189"
"LTFRB","","Sapang Palay - Sta. Cruz via Marilao Exit","Sapang Palay, City of San Jose del Monte, Manila - Oroquieta, Manila","3","","","","LTFRB_PUB1190"
"LTFRB","","Sapang Palay - Sta Cruz (DJose) Sta Maria NE","T. Mapua, Manila - Iglesia ni Cristo, City of San Jose del Monte, Manila","3","","","","LTFRB_PUB1191"
"LTFRB","","Sapang Palay - Sta Cruz (DJose) Sta Maria NE","Bagong Buhay H Elementary School, City of San Jose del Monte, Manila - Oroquieta, Manila","3","","","","LTFRB_PUB1192"
"LTFRB","","Sta Maria - Baclaran NLEX EDSA","Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila - Norzagaray-Santa Maria Bulacan, Santa Maria, Manila","3","","FFFFFF","","LTFRB_PUB1193"
"LTFRB","","Sta Maria - Baclaran NLEX EDSA","Norzagaray-Santa Maria Bulacan, Santa Maria, Manila - Roxas Blvd / T. Claudio Intersection, Parañaque City, Manila","3","","FFFFFF","","LTFRB_PUB1194"
"LTFRB","","Taguig - SM Fairview via Lagro Ayala Buendia EDSA","Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila","3","","FFFFFF","","LTFRB_PUB1195"
"LTFRB","","Taguig - SM Fairview via Lagro Ayala Buendia EDSA","Belfast / Bishop Avenue Intersection, Quezon City - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila","3","","FFFFFF","","LTFRB_PUB1196"
"LTFRB","","Taytay  - Quiapo via Manila East Road","Manila Road East, Taytay, Manila - Nicanor Reyes Street, Manila","3","","","","LTFRB_PUB1197"
"LTFRB","","Taytay  - Quiapo via Manila East Road","Philippine Normal University, San Marcelino / Ayala Blvd, Manila - Manila Road East, Taytay, Manila","3","","","","LTFRB_PUB1198"
"LTFRB","","HULO - P. VICTORINO/KALENTONG","Alchan, Mandaluyong City, Manila - Jose Rizal University, J Fabella St, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1001"
"LTFRB","","HULO - P. VICTORINO/KALENTONG","Jose Rizal University, J Fabella St, Mandaluyong City, Manila - Alchan, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1002"
"LTFRB","","A. Bonifacio - A. Mabini via 10th Avenue","Kamantigue / 11th Avenue, Caloocan City - Mercury Drug, A. Mabini Avenue, Caloocan City","3","","","","LTFRB_PUJ1003"
"LTFRB","","A. Bonifacio - A. Mabini via 10th Avenue","Mercury Drug, A. Mabini Avenue, Caloocan City - Kamantigue / 11th Avenue, Caloocan City","3","","","","LTFRB_PUJ1004"
"LTFRB","","A. Bonifacio - E. Rodriguez via D. Tuazon","D. Tuazon / Eulogio Rodriguez Sr Ave Intersection, Manila - Tangali / Tinagan Intersection, Quezon City","3","","","","LTFRB_PUJ1005"
"LTFRB","","A. Bonifacio - E. Rodriguez via D. Tuazon","Tangali / Tinagan Intersection, Quezon City - D. Tuazon / Eulogio Rodriguez Sr Ave Intersection, Manila","3","","","","LTFRB_PUJ1006"
"LTFRB","","A. Rivera - Raon via Tomas Mapua","Jose Abad Santos Avenue / Tayuman Road, Quezon City - A F. Torres, Manila","3","","","","LTFRB_PUJ1011"
"LTFRB","","A. Rivera - Raon via Tomas Mapua","A F. Torres, Manila - Jose Abad Santos Avenue / Tayuman Road, Quezon City","3","","","","LTFRB_PUJ1012"
"LTFRB","","Antipolo - Cubao via Marcos Highway","Martinez St / R. De Jesus Intersection, Antipolo City, Manila - 8th Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1043"
"LTFRB","","Antipolo - Cubao via Marcos Highway","8th Ave, Quezon City, Manila - Martinez St / R. De Jesus Intersection, Antipolo City, Manila","3","","","","LTFRB_PUJ1044"
"LTFRB","","Antipolo - Cubao via Sumulong","Martinez St / R. De Jesus Intersection, Antipolo City, Manila - 8th Ave, Quezon City, Manila","3","","","","LTFRB_PUJ1045"
"LTFRB","","Antipolo - Cubao via Sumulong","8th Ave, Quezon City, Manila - Martinez St / R. De Jesus Intersection, Antipolo City, Manila","3","","","","LTFRB_PUJ1046"
"LTFRB","","Antipolo - EDSA/Shaw Blvd.","Ortigas Avenue Extension / L. Sumulong Memorial Cir Intersection, Antipolo City, Manila - Sheridan / United Street, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1047"
"LTFRB","","Antipolo - EDSA/Shaw Blvd.","Sheridan / United Street, Mandaluyong City, Manila - Ortigas Avenue Extension / L. Sumulong Memorial Cir Intersection, Antipolo City, Manila","3","","","","LTFRB_PUJ1048"
"LTFRB","","Antipolo - JRC Ortigas/Shaw","P. Oliveros St / A. Bonifacio St Intersection, Antipolo City, Manila - Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ1049"
"LTFRB","","Antipolo - JRC Ortigas/Shaw","Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila - P. Oliveros St / A. Bonifacio St Intersection, Antipolo City, Manila","3","","","","LTFRB_PUJ1050"
"LTFRB","","Antipolo (Cogeo) - Marikina via Sumulong","Martinez St / R. De Jesus Intersection, Antipolo City, Manila - Shoe Ave, Marikina City, Manila","3","","","","LTFRB_PUJ1051"
"LTFRB","","Anonas/Aurora - Lagro via Don Mariano Marcos Ave.","Anonas / Molave Intersection, Quezon City, Manila - Ascencion Avenue / Caridad Intersection, Quezon City","3","","","","LTFRB_PUJ1053"
"LTFRB","","Anonas/Aurora - Lagro via Don Mariano Marcos Ave.","Ascencion Avenue / Caridad Intersection, Quezon City - Anonas / Molave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1054"
"LTFRB","","Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez","Molave, Quezon City, Manila - Padre Burgos St, Manila","3","","","","LTFRB_PUJ1055"
"LTFRB","","Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez","Padre Burgos St, Manila - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ1056"
"LTFRB","","Arroceros - Roxas Dist. Via Espana","Mayor Antonio J. Villegas Rd, Manilla - Halcon / Espana Boulevard Intersection, Manila","3","","","","LTFRB_PUJ1057"
"LTFRB","","Arroceros - Roxas Dist. Via Espana","Halcon / Espana Boulevard Intersection, Manila - Mayor Antonio J. Villegas Rd, Manilla","3","","","","LTFRB_PUJ1058"
"LTFRB","","Baclaran - Blumentritt via L. Guinto, Quiapo","F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ1071"
"LTFRB","","Baclaran - Blumentritt via L. Guinto, Quiapo","Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1072"
"LTFRB","","Baclaran - Blumentritt via Mabini, Quiapo","F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila - Dimasalang Birdge / New Antipolo Intersection, Quezon City","3","","","","LTFRB_PUJ1073"
"LTFRB","","Baclaran - Blumentritt via Mabini, Quiapo","Dimasalang Birdge / New Antipolo Intersection, Quezon City - F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1074"
"LTFRB","","Baclaran - Blumentritt via L. Guinto, Sta. Cruz","F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Pampanga / Light Rail Transit Line, Quezon City","3","","","","LTFRB_PUJ1075"
"LTFRB","","Baclaran - Blumentritt via L. Guinto, Sta. Cruz","Pampanga / Light Rail Transit Line, Quezon City - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1076"
"LTFRB","","Baclaran - Blumentritt via Mabini, Sta. Cruz","Cuneta Avenue, Lungsod ng Pasay, Manila - New Antipolo / Oroquieta Intersection, Quezon City","3","","FFFFFF","","LTFRB_PUJ1077"
"LTFRB","","Baclaran - Blumentritt via Mabini, Sta. Cruz","New Antipolo / Oroquieta Intersection, Quezon City - Cuneta Avenue, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1078"
"LTFRB","","Baclaran - Dapitan via Mabini","Roxas Blvd, Parañaque City, Manila - Community Centre, San Isidro Labrador, Quezon City","3","","","","LTFRB_PUJ1079"
"LTFRB","","Baclaran - Dapitan via Mabini","Community Centre, San Isidro Labrador, Quezon City - Roxas Blvd, Parañaque City, Manila","3","","","","LTFRB_PUJ1080"
"LTFRB","","Baclaran - Q.I.via Mabini","F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila - Lopez Jaena / Eulogio Rodriguez Sr Ave Intersection, Manila","3","","","","LTFRB_PUJ1089"
"LTFRB","","Baclaran - Q.I.via Mabini","Lopez Jaena / Eulogio Rodriguez Sr Ave Intersection, Manila - F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1090"
"LTFRB","","Baclaran - Retiro via L. Guinto, Quiapo","F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ1091"
"LTFRB","","Baclaran - Retiro via Mabini, Sta. Cruz","Pampanga / Pedro Guevarra Intersection, Quezon City - F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ1094"
"LTFRB","","Bacood - R. Magsaysay/Old Sta. Mesa","Bacood / Dalisay Intersection, Manila - Ramon Magsaysay Blvd / Altura Intersection, Manila","3","","","","LTFRB_PUJ1103"
"LTFRB","","Bacood - R. Magsaysay/Old Sta. Mesa","Ramon Magsaysay Blvd / Altura Intersection, Manila - Bacood / Dalisay Intersection, Manila","3","","","","LTFRB_PUJ1104"
"LTFRB","","Bagong Barrio - G. De Jesus/EDSA","Malabon / Milagrosa Intersection, Caloocan City - Epifanio de los Santos Avenue, Caloocan City","3","","","","LTFRB_PUJ1105"
"LTFRB","","Bagong Barrio - G. De Jesus/EDSA","Epifanio de los Santos Avenue, Caloocan City - Malabon / Milagrosa Intersection, Caloocan City","3","","","","LTFRB_PUJ1106"
"LTFRB","","Bagong Nayon II - Marikina Town","Un-named road near Marcos Hwy, Antipolo City, Manila - Shoe Ave, Marikina City, Manila","3","","","","LTFRB_PUJ1107"
"LTFRB","","Bagong Nayon II - Marikina Town","Shoe Ave, Marikina City, Manila - Un-named road near Marcos Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ1108"
"LTFRB","","Brgy. Bagong Silangan - Marcos Rd. via Sampaguita Road","J.P Rizal / Gen. Villamor Intersection, Quezon City - Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City","3","","","","LTFRB_PUJ1111"
"LTFRB","","Brgy. Bagong Silangan - Marcos Rd. via Sampaguita Road","Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - J.P Rizal / Gen. Villamor Intersection, Quezon City","3","","","","LTFRB_PUJ1112"
"LTFRB","","Bagong Silang - Novaliches (TP) via Susano","Un named Road near Langit Road, Caloocan City - General Luis / Gold Intersection, Caloocan City","3","","","","LTFRB_PUJ1116"
"LTFRB","","Bagong Silang - Robinson's Fairview via Zabarte Rd.","Quirino Highway / Maligaya Intersection, Caloocan City - Un named Road near Langit Road, Caloocan City","3","","","","LTFRB_PUJ1117"
"LTFRB","","Bagong Silang - Robinson's Fairview via Zabarte Rd.","Un named Road near Langit Road, Caloocan City - Quirino Highway / Maligaya Intersection, Caloocan City","3","","","","LTFRB_PUJ1118"
"LTFRB","","Balic - Balic - Bustillos via G. Tuazon","Jollibee Figueras Legarda / Bustillos Intersection, Manila - Unang Hakbang / Luzon Ave","3","","","","LTFRB_PUJ1121"
"LTFRB","","Balic - Balic - Bustillos via G. Tuazon","Unang Hakbang / Luzon Ave - Jollibee Figueras Legarda / Bustillos Intersection, Manila","3","","","","LTFRB_PUJ1122"
"LTFRB","","Balic - Balic - Espana/M. Dela Fuente","Unang Hakbang / Luzon Ave - Vicente G Cruz / Florentino Intersection, Manila","3","","","","LTFRB_PUJ1123"
"LTFRB","","Balic - Balic - Espana/M. Dela Fuente","Vicente G Cruz / Florentino Intersection, Manila - Unang Hakbang / Luzon Ave","3","","","","LTFRB_PUJ1124"
"LTFRB","","Balic - Balic - Quiapo (Barbosa) via Lepanto","Unang Hakbang / Luzon Ave - R Hidalgo, Manila","3","","","","LTFRB_PUJ1125"
"LTFRB","","Balic - Balic (Galas) - Quiapo (Barbosa) via Lepanto","R Hidalgo, Manila - Unang Hakbang / Luzon Ave","3","","","","LTFRB_PUJ1128"
"LTFRB","","Balete Drive/E. Rodriguez Loop Service","Eulogio Rodriguez Sr. Ave / Balete Dr Intersection, Quezon City, Manila - Balete Dr / Sampaguita Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ1129"
"LTFRB","","Balintawak - Blumentritt","Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - Andreas Bonifacio, Quezon City","3","","","","LTFRB_PUJ1130"
"LTFRB","","Balintawak - Blumentritt","Andreas Bonifacio, Quezon City - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ1131"
"LTFRB","","Balintawak - Camarin via Susano","Quirino Highway, Quezon City - Zabarte Road / Camarin Road Intersection, Caloocan City","3","","","","LTFRB_PUJ1132"
"LTFRB","","Balintawak - Camarin via Susano","Zabarte Road / Camarin Road Intersection, Caloocan City - Quirino Highway, Quezon City","3","","","","LTFRB_PUJ1133"
"LTFRB","","Balintawak - Frisco","San Pedro Bautisa / Bernardo Intersection, Quezon City - Old Samson Road, Quezon City","3","","","","LTFRB_PUJ1134"
"LTFRB","","Balintawak - Frisco","Old Samson Road, Quezon City - San Pedro Bautisa / Bernardo Intersection, Quezon City","3","","","","LTFRB_PUJ1135"
"LTFRB","","Balintawak - Lagro via Novaliches","North Luzon Expressway near Bonifacio Memorial Elementary School, Caloocan City - Ascencion Avenue / Zagala Intersection, Quezon City","3","","","","LTFRB_PUJ1136"
"LTFRB","","Balintawak - Lagro via Novaliches","Ascencion Avenue / Zagala Intersection, Quezon City - North Luzon Expressway near Bonifacio Memorial Elementary School, Caloocan City","3","","","","LTFRB_PUJ1137"
"LTFRB","","Balintawak - Monumento via A. Bonifacio","Andreas Bonifacio, Quezon City - Bonifacio Market, MacArthur Highway, Caloocan City","3","","","","LTFRB_PUJ1138"
"LTFRB","","Balintawak - Monumento via A. Bonifacio","Bonifacio Market, MacArthur Highway, Caloocan City - Andreas Bonifacio, Quezon City","3","","","","LTFRB_PUJ1139"
"LTFRB","","Balintawak - Novaliches via Quirino Hi-way","Andreas Bonifacio, Quezon City - Susano / General Luis Intersection, Caloocan City","3","","","","LTFRB_PUJ1140"
